Season,AccountNumber,SingleGameTickets,PartialPlanTickets,GroupTickets,STM,AvgSpend,GamesAttended,FanSegment,DistanceToArena,BasketballPropensity,SocialMediaEngagement
2023,6299,2,0,0,0,$59.50 ,2,A,620,457,High
2023,6300,1,0,0,0,$15.00 ,1,C,0,908,Medium
2023,6301,4,0,0,0,$30.00 ,1,Limited Data,83,374,Medium
2023,6302,2,0,0,0,$114.00 ,1,B,248,540,Medium
2023,6303,3,0,0,0,$29.00 ,1,Limited Data,3,466,High
2023,6304,1,0,0,0,$121.00 ,1,B,125,274,High
2023,6305,3,0,0,0,$180.00 ,1,A,204,489,Medium
2023,6306,2,0,0,0,$6.00 ,1,Limited Data,1,,Low
2023,6307,0,0,5,0,$83.00 ,1,A,17,485,Medium
2023,6308,1,0,0,0,$22.00 ,1,Limited Data,,,Low
2023,6309,1,0,0,0,$80.00 ,1,B,331,466,Medium
2023,6310,3,0,0,0,$287.00 ,1,A,86,895,Medium
2023,6311,0,0,4,0,$142.00 ,1,A,98,249,Medium
2023,6312,1,0,0,0,$87.00 ,1,E,7,931,High
2023,6313,1,0,0,0,$3.00 ,1,B,1007,410,Medium
2023,6314,3,0,0,0,$71.00 ,1,B,66,440,Low
2023,6315,1,0,0,0,$22.00 ,1,B,438,547,Low
2023,6316,1,0,0,0,$43.00 ,1,D,636,844,Medium
2023,6317,2,0,0,0,$92.00 ,1,B,75,295,Medium
2023,6318,3,0,0,0,$92.32 ,1,Limited Data,9,,High
2023,6319,1,0,0,0,$70.00 ,1,E,63,763,Low
2023,6320,1,0,0,0,$60.00 ,1,A,17,597,Low
2023,6321,1,0,0,0,$80.00 ,0,Limited Data,,519,Medium
2023,6322,1,0,0,0,$9.00 ,1,E,80,876,Low
2023,6323,2,0,0,0,$1.00 ,1,A,100,951,Medium
2023,6324,2,0,0,0,$102.00 ,1,B,106,864,High
2023,6325,4,0,0,0,$44.00 ,1,A,86,863,Medium
2023,6326,0,0,2,0,$20.00 ,1,A,45,657,High
2023,6327,2,0,0,0,$22.00 ,1,B,2,400,Medium
2023,6328,2,0,0,0,$87.00 ,0,A,77,824,Low
2023,6329,1,0,0,0,$25.00 ,1,D,2,408,Medium
2023,6330,5,0,0,0,$32.00 ,1,A,103,616,Low
2023,6331,1,0,0,0,$6.00 ,1,Limited Data,,,High
2023,6332,0,0,2,0,$2.00 ,1,A,45,411,Medium
2023,6333,3,0,0,0,$136.00 ,1,B,1103,522,Low
2023,6334,4,0,0,0,$52.00 ,1,B,4,503,Low
2023,6335,3,0,0,0,$92.00 ,0,B,106,254,Low
2023,6336,2,0,0,0,$114.00 ,1,A,208,977,High
2023,6337,0,0,1,0,$42.00 ,1,A,95,398,High
2023,6338,0,0,3,0,$26.00 ,1,A,12,864,Low
2023,6339,0,0,4,0,$91.00 ,1,B,323,289,High
2023,6340,1,0,0,0,$107.00 ,0,B,74,885,Medium
2023,6341,2,0,0,0,$45.00 ,1,Limited Data,68,524,Medium
2023,6342,0,0,1,0,$63.00 ,1,A,132,495,Medium
2023,6343,4,0,0,0,$19.00 ,1,B,38,341,Medium
2023,6344,8,0,0,0,$11.00 ,1,B,453,520,High
2023,6345,0,0,3,0,$31.00 ,1,B,22,306,High
2023,6346,2,0,0,0,$69.00 ,1,A,1454,536,Low
2023,6347,7,0,0,0,$219.29 ,1,A,170,916,Medium
2023,6348,2,0,0,0,$266.00 ,1,Limited Data,,,High
2023,6349,4,0,0,0,$145.00 ,1,Limited Data,77,,Medium
2023,6350,0,0,5,0,$119.00 ,1,A,85,422,Medium
2023,6351,3,0,0,0,$80.00 ,1,B,900,838,Low
2023,6352,0,0,9,0,$48.00 ,0,Limited Data,690,,Low
2023,6353,0,0,5,0,$97.00 ,1,A,85,938,Medium
2023,6354,0,0,2,0,$39.00 ,1,A,110,404,Medium
2023,6355,0,0,6,0,$40.00 ,1,A,85,412,Medium
2023,6356,3,0,0,0,$101.00 ,2,B,18,591,High
2023,6357,5,0,0,0,$110.00 ,1,Limited Data,524,385,Medium
2023,6358,0,0,56,0,$66.29 ,1,Limited Data,,,High
2023,6359,0,0,2,0,$72.00 ,1,B,88,893,Medium
2023,6360,0,0,4,0,$117.00 ,0,Limited Data,73,,Low
2023,6361,0,0,4,0,$60.00 ,1,A,6,234,Medium
2023,6362,0,0,5,0,$40.00 ,0,Limited Data,742,,Medium
2023,6363,0,0,4,0,$51.00 ,0,B,15,915,Medium
2023,6364,3,0,0,0,$23.00 ,1,B,4,454,Medium
2023,6365,2,0,0,0,$166.00 ,1,B,730,890,Medium
2023,6366,0,0,3,0,$66.67 ,1,A,15,379,Medium
2023,6367,0,0,4,0,$61.00 ,1,A,26,392,High
2023,6368,0,0,6,0,$105.00 ,0,Limited Data,3,,Medium
2023,6369,0,0,6,0,$28.00 ,1,A,71,790,Medium
2023,6370,0,0,4,0,$44.00 ,1,A,15,822,Medium
2023,6371,2,0,0,0,$104.00 ,1,Limited Data,25,,Medium
2023,6372,2,0,0,0,$133.00 ,1,B,282,307,High
2023,6373,0,0,6,0,$10.00 ,1,B,30,152,High
2023,6374,0,0,12,0,$99.50 ,0,Limited Data,1274,,High
2023,6375,0,0,2,0,$71.00 ,0,Limited Data,7,,Medium
2023,6376,4,0,0,0,$52.00 ,1,E,251,311,Medium
2023,6377,0,0,2,0,$60.00 ,1,C,58,280,Medium
2023,6378,0,0,2,0,$115.00 ,1,B,82,322,Medium
2023,6379,1,0,0,0,$325.00 ,1,B,102,604,Medium
2023,6380,0,0,6,0,$83.00 ,1,B,455,445,High
2023,6381,0,0,4,0,$11.00 ,1,A,30,553,Medium
2023,6382,0,0,2,0,$60.00 ,1,C,1,523,Medium
2023,6383,0,0,3,0,$134.00 ,1,B,79,447,High
2023,6384,8,0,0,0,$35.00 ,1,A,153,840,Medium
2023,6385,0,0,3,0,$12.67 ,1,A,95,893,Medium
2023,6386,4,0,0,0,$75.00 ,1,A,45,767,High
2023,6387,0,0,2,0,$61.00 ,1,A,73,858,High
2023,6388,5,0,0,0,$12.00 ,1,G,130,764,Medium
2023,6389,0,0,2,0,$0.00 ,0,B,95,476,Medium
2023,6390,0,0,2,0,$102.00 ,1,A,104,458,High
2023,6391,2,0,0,0,$88.00 ,1,A,18,369,Low
2023,6392,0,0,11,0,$62.00 ,1,D,8,606,Medium
2023,6393,1,0,0,0,$98.00 ,1,C,80,919,Medium
2023,6394,0,0,2,0,$67.00 ,1,C,19,408,Medium
2023,6395,0,0,4,0,$91.00 ,0,Limited Data,2,,Medium
2023,6396,0,0,6,0,$60.00 ,0,Limited Data,3,,Medium
2023,6397,0,0,6,0,$54.00 ,0,Limited Data,3,,Medium
2023,6398,2,0,5,0,$77.71 ,1,A,79,633,Low
2023,6399,1,0,0,0,$232.00 ,1,A,217,312,Medium
2023,6400,0,0,3,0,$76.00 ,1,Limited Data,4,,High
2023,6401,0,0,2,0,$79.00 ,1,Limited Data,81,,Low
2023,6402,0,0,14,0,$34.00 ,0,Limited Data,692,,Medium
2023,6403,2,0,0,0,$44.50 ,1,Limited Data,,,High
2023,6404,0,0,0,0,$20.00 ,1,Limited Data,,,Low
2023,6405,0,0,0,0,$26.00 ,0,Limited Data,1,,Low
2023,6406,0,0,6,0,$75.00 ,1,B,90,472,Low
2023,6407,0,0,4,0,$19.25 ,1,Limited Data,21,,Medium
2023,6408,0,0,7,0,$45.00 ,1,A,73,876,Low
2023,6409,0,0,4,0,$49.00 ,1,Limited Data,4,453,High
2023,6410,3,0,0,0,$23.00 ,1,D,17,509,Medium
2023,6411,0,0,2,0,$14.00 ,0,A,27,309,Medium
2023,6412,2,0,0,0,$62.00 ,1,Limited Data,10,918,Low
2023,6413,0,0,4,0,$64.00 ,0,A,132,469,High
2023,6414,0,0,4,0,$63.50 ,1,A,15,837,High
2023,6415,0,0,3,0,$19.00 ,0,B,68,344,Medium
2023,6416,0,0,2,0,$112.00 ,1,D,28,407,High
2023,6417,2,0,0,0,$6.00 ,0,D,89,812,Medium
2023,6418,2,0,0,0,$308.00 ,1,Limited Data,,519,High
2023,6419,0,0,5,0,$25.80 ,0,B,4,281,Medium
2023,6420,1,0,0,0,$153.00 ,1,Limited Data,82,,Low
2023,6421,2,0,0,0,$43.00 ,1,D,4,829,High
2023,6422,1,0,0,0,$59.00 ,1,A,71,547,Medium
2023,6423,3,0,0,0,$210.00 ,1,B,44,475,Low
2023,6424,1,0,0,0,$161.00 ,1,Limited Data,78,,Medium
2023,6425,0,0,4,0,$64.00 ,1,A,12,626,Low
2023,6426,0,0,2,0,$42.00 ,0,B,6,810,Medium
2023,6427,0,0,4,0,$45.00 ,1,Limited Data,22,,Low
2023,6428,3,0,0,0,$73.00 ,1,A,509,752,Medium
2023,6429,0,0,6,0,$54.00 ,1,B,25,577,Low
2023,6430,0,0,5,0,$75.00 ,1,B,73,389,Low
2023,6431,0,0,2,0,$11.50 ,1,A,27,332,Low
2023,6432,0,0,4,0,$18.00 ,1,B,106,291,Low
2023,6433,0,0,4,0,$34.00 ,1,A,68,294,Low
2023,6434,0,0,3,0,$7.00 ,1,A,73,250,Low
2023,6435,0,0,1,0,$91.00 ,1,A,7,441,Medium
2023,6436,0,0,7,0,$82.00 ,1,B,19,939,Medium
2023,6437,0,0,2,0,$37.00 ,1,A,95,495,Low
2023,6438,0,0,2,0,$95.00 ,1,A,17,237,Medium
2023,6439,0,0,4,0,$10.50 ,1,B,95,531,Low
2023,6440,0,0,5,0,$18.20 ,1,A,19,259,High
2023,6441,0,0,3,0,$45.00 ,1,Limited Data,143,,Low
2023,6442,0,0,3,0,$28.00 ,1,B,73,815,High
2023,6443,3,0,0,0,$90.00 ,1,D,45,932,Medium
2023,6444,3,0,0,0,$8.00 ,1,A,874,907,Medium
2023,6445,0,0,5,0,$28.00 ,1,A,68,815,Medium
2023,6446,3,0,0,0,$43.00 ,1,Limited Data,,,Low
2023,6447,4,0,0,0,$127.00 ,1,B,181,369,High
2023,6448,0,0,3,0,$71.67 ,1,A,15,850,Medium
2023,6449,2,0,0,0,$158.50 ,2,Limited Data,73,509,Low
2023,6450,2,0,0,0,$103.00 ,1,Limited Data,15,466,High
2023,6451,4,0,0,0,$41.00 ,1,A,89,902,Low
2023,6452,0,0,3,0,$17.00 ,1,A,4,378,High
2023,6453,0,0,4,0,$67.00 ,1,A,95,929,Medium
2023,6454,3,0,0,0,$237.00 ,1,A,102,484,High
2023,6455,0,0,3,0,$91.00 ,0,A,73,708,High
2023,6456,2,0,0,0,$11.00 ,1,B,23,843,Low
2023,6457,0,0,4,0,$21.00 ,1,A,19,621,High
2023,6458,0,0,4,0,$67.00 ,0,B,94,899,Medium
2023,6459,0,0,4,0,$31.00 ,1,A,75,462,Medium
2023,6460,0,0,4,0,$126.00 ,1,D,93,363,High
2023,6461,0,0,3,0,$61.00 ,1,A,158,444,Medium
2023,6462,0,0,7,0,$112.00 ,1,B,79,616,Medium
2023,6463,2,0,0,0,$68.50 ,1,Limited Data,,,Medium
2023,6464,0,0,4,0,$15.00 ,1,A,152,601,Medium
2023,6465,0,0,0,0,$291.00 ,1,A,71,590,Medium
2023,6466,0,0,2,0,$75.00 ,1,B,7,688,Medium
2023,6467,1,0,0,0,$280.00 ,1,Limited Data,10,931,Low
2023,6468,0,0,3,0,$148.00 ,1,A,33,320,Medium
2023,6469,3,0,0,0,$267.00 ,1,A,67,929,Medium
2023,6470,0,0,1,0,$100.00 ,1,Limited Data,1,,Medium
2023,6471,0,0,2,0,$44.00 ,1,A,34,439,High
2023,6472,3,0,0,0,$152.00 ,1,B,167,853,Medium
2023,6473,0,0,3,0,$47.00 ,1,A,64,328,Medium
2023,6474,0,0,10,0,$140.00 ,1,Limited Data,7,,Medium
2023,6475,1,0,0,0,$108.00 ,1,D,720,949,High
2023,6476,0,0,10,0,$81.20 ,2,B,7,695,Medium
2023,6477,0,0,6,0,$75.00 ,1,A,123,667,Medium
2023,6478,0,0,4,0,$5.00 ,1,A,19,323,Medium
2023,6479,0,0,4,0,$5.00 ,1,A,170,378,Medium
2023,6480,4,0,0,0,$60.00 ,1,A,282,407,Medium
2023,6481,4,0,0,0,$75.00 ,1,B,438,905,High
2023,6482,0,0,4,0,$3.00 ,1,A,68,501,High
2023,6483,2,0,0,0,$82.00 ,1,Limited Data,742,926,Medium
2023,6484,2,0,0,0,$203.00 ,1,D,117,937,Medium
2023,6485,2,0,0,0,$61.00 ,1,Limited Data,,932,High
2023,6486,0,0,6,0,$27.00 ,1,A,181,687,High
2023,6487,0,0,2,0,$52.00 ,1,A,108,386,High
2023,6488,4,0,0,0,$1.00 ,0,A,3,357,Medium
2023,6489,0,0,4,0,$96.00 ,1,E,80,290,High
2023,6490,1,0,0,0,$25.00 ,1,A,196,910,Low
2023,6491,0,0,3,0,$3.00 ,1,Limited Data,34,,Low
2023,6492,3,0,0,0,$136.00 ,1,B,75,909,Low
2023,6493,2,0,0,0,$485.00 ,1,B,298,393,Medium
2023,6494,2,0,0,0,$41.00 ,1,Limited Data,,,Medium
2023,6495,2,0,0,0,$91.00 ,1,A,171,900,High
2023,6496,0,0,6,0,$9.00 ,1,A,41,302,High
2023,6497,2,0,0,0,$1.00 ,0,A,29,431,Low
2023,6498,0,0,24,0,$25.00 ,1,Limited Data,54,,High
2023,6499,2,0,0,0,$153.00 ,1,Limited Data,,,Medium
2023,6500,0,0,17,0,$174.00 ,1,Limited Data,1,,Medium
2023,6501,1,0,0,0,$56.00 ,1,Limited Data,6,688,Medium
2023,6502,12,0,0,0,$90.00 ,1,A,21,841,Low
2023,6503,0,0,3,0,$35.00 ,0,A,36,713,Low
2023,6504,0,0,7,0,$106.00 ,1,B,15,898,Medium
2023,6505,2,0,0,0,$45.50 ,1,G,740,860,High
2023,6506,0,0,2,0,$122.00 ,1,A,75,622,Medium
2023,6507,0,0,9,0,$58.00 ,0,A,181,936,High
2023,6508,0,0,9,0,$14.00 ,1,A,181,302,Medium
2023,6509,0,0,9,0,$39.00 ,0,A,181,936,Low
2023,6510,2,0,0,0,$46.75 ,1,B,10,491,Low
2023,6511,0,0,1,0,$73.00 ,0,A,181,936,Medium
2023,6512,0,0,4,0,$89.00 ,1,A,170,410,Low
2023,6513,0,0,1,0,$68.00 ,1,D,41,328,Medium
2023,6514,0,0,2,0,$12.00 ,1,C,4,471,Low
2023,6515,2,0,0,0,$124.00 ,1,C,41,200,Low
2023,6516,0,0,3,0,$85.00 ,1,A,64,524,Medium
2023,6517,0,0,2,0,$12.00 ,1,A,178,532,Medium
2023,6518,1,0,0,0,$40.00 ,1,B,9,882,Low
2023,6519,0,0,5,0,$31.00 ,1,A,132,515,Medium
2023,6520,0,0,4,0,$85.00 ,1,A,20,528,High
2023,6521,0,0,4,0,$75.00 ,1,B,128,344,Low
2023,6522,2,0,0,0,$79.00 ,1,B,9,304,Medium
2023,6523,0,0,1,0,$85.00 ,1,A,64,923,Low
2023,6524,3,0,0,0,$42.00 ,1,B,158,324,Medium
2023,6525,2,0,0,0,$80.00 ,1,A,20,931,Medium
2023,6526,0,0,5,0,$0.00 ,1,B,73,913,Medium
2023,6527,5,0,2,0,$157.86 ,1,G,132,864,Medium
2023,6528,3,0,0,0,$106.00 ,1,A,575,940,Low
2023,6529,2,0,0,0,$174.00 ,1,B,956,913,Medium
2023,6530,3,0,0,0,$85.00 ,1,B,158,352,Medium
2023,6531,4,0,0,0,$12.25 ,0,B,66,807,Medium
2023,6532,0,0,5,0,$107.00 ,1,A,79,612,Low
2023,6533,8,0,0,0,$33.75 ,2,B,992,937,Medium
2023,6534,7,0,0,0,$81.00 ,1,Limited Data,2132,,Low
2023,6535,4,0,0,0,$74.00 ,1,B,74,679,High
2023,6536,2,0,0,0,$417.00 ,1,F,291,868,Medium
2023,6537,2,0,0,0,$75.00 ,1,C,177,925,High
2023,6538,2,0,0,0,$95.00 ,1,C,595,929,High
2023,6539,3,0,0,0,$54.00 ,1,B,336,852,Low
2023,6540,6,0,0,0,$28.00 ,2,Limited Data,2,,Low
2023,6541,2,0,0,0,$307.00 ,1,Limited Data,,926,High
2023,6542,1,0,0,0,$91.00 ,1,A,69,852,High
2023,6543,3,0,0,0,$48.00 ,1,C,82,464,High
2023,6544,1,0,0,0,$106.00 ,1,Limited Data,,,Medium
2023,6545,2,0,0,0,$90.00 ,1,C,55,507,High
2023,6546,2,0,0,0,$191.00 ,1,D,20,925,Medium
2023,6547,2,0,0,0,$37.00 ,1,C,70,375,Medium
2023,6548,0,0,3,0,$32.00 ,0,B,10,333,Medium
2023,6549,0,0,0,0,$307.00 ,1,A,122,938,Low
2023,6550,0,0,2,0,$95.00 ,1,B,6,592,Medium
2023,6551,2,0,0,0,$108.00 ,0,C,72,499,Medium
2023,6552,0,0,4,0,$4.00 ,0,A,75,301,Low
2023,6553,2,0,0,0,$91.00 ,1,D,73,499,Medium
2023,6554,2,0,0,0,$80.00 ,1,B,48,922,Medium
2023,6555,0,0,4,0,$52.00 ,1,A,90,398,Low
2023,6556,0,0,2,0,$172.00 ,1,B,95,345,Medium
2023,6557,0,0,4,0,$63.00 ,1,F,90,872,Low
2023,6558,2,0,0,0,$90.00 ,1,Limited Data,636,926,Medium
2023,6559,3,0,0,0,$119.00 ,1,B,137,315,Low
2023,6560,2,0,0,0,$193.00 ,1,B,1035,959,Medium
2023,6561,2,0,0,0,$135.00 ,1,A,89,380,Low
2023,6562,3,0,0,0,$25.00 ,1,B,41,636,Medium
2023,6563,2,0,0,0,$144.00 ,1,A,631,620,Low
2023,6564,0,0,2,0,$15.00 ,0,A,78,286,Medium
2023,6565,2,0,0,0,$103.00 ,1,E,214,503,High
2023,6566,2,0,0,0,$95.00 ,1,A,198,618,Medium
2023,6567,4,0,0,0,$80.00 ,1,A,4,252,Medium
2023,6568,5,0,0,0,$309.00 ,1,Limited Data,44,585,Medium
2023,6569,0,15,0,0,$64.20 ,5,E,15,333,High
2023,6570,4,0,0,0,$191.00 ,1,A,210,478,Medium
2023,6571,0,0,2,0,$0.00 ,1,A,54,316,High
2023,6572,0,0,2,0,$54.00 ,1,Limited Data,6,,Medium
2023,6573,0,0,3,0,$4.00 ,0,A,7,443,High
2023,6574,2,0,0,0,$180.00 ,1,B,7,627,Low
2023,6575,0,0,4,0,$38.00 ,1,B,58,296,Low
2023,6576,2,0,0,0,$10.00 ,1,A,71,427,Medium
2023,6577,0,0,0,0,$354.00 ,1,Limited Data,5,,Medium
2023,6578,0,0,4,0,$25.00 ,1,B,124,200,Medium
2023,6579,0,0,4,0,$74.00 ,0,A,4,600,High
2023,6580,2,0,0,0,$424.00 ,1,A,490,625,Low
2023,6581,0,0,4,0,$33.00 ,1,Limited Data,58,,High
2023,6582,3,0,0,0,$35.00 ,1,E,5,412,Low
2023,6583,0,0,5,0,$70.80 ,1,A,73,338,High
2023,6584,0,0,0,0,$20.00 ,0,B,4,717,Low
2023,6585,0,10,0,0,$151.80 ,5,C,11,533,High
2023,6586,0,0,22,0,$90.00 ,0,Limited Data,15,,High
2023,6587,0,0,2,0,$51.00 ,0,B,83,809,Medium
2023,6588,0,0,3,0,$34.00 ,1,A,79,528,Low
2023,6589,2,0,0,0,$242.50 ,2,C,636,894,High
2023,6590,0,0,4,0,$58.00 ,0,A,90,794,Medium
2023,6591,0,0,0,0,$259.00 ,1,A,280,888,Medium
2023,6592,2,0,0,0,$79.00 ,1,B,728,572,Low
2023,6593,2,0,0,0,$92.00 ,1,A,29,581,High
2023,6594,0,0,3,0,$73.67 ,1,A,79,945,Medium
2023,6595,1,0,0,0,$140.00 ,0,Limited Data,,,Medium
2023,6596,0,0,4,0,$16.00 ,1,A,132,349,Medium
2023,6597,3,0,0,0,$74.00 ,1,B,10,424,High
2023,6598,2,0,0,0,$206.00 ,1,A,533,935,High
2023,6599,3,0,0,0,$41.00 ,1,B,2,308,High
2023,6600,2,0,0,0,$217.00 ,1,Limited Data,9,,Medium
2023,6601,0,0,2,0,$9.00 ,1,A,73,462,Medium
2023,6602,1,0,0,0,$75.00 ,1,A,43,520,Medium
2023,6603,2,0,0,0,$75.00 ,1,Limited Data,170,,Medium
2023,6604,0,0,4,0,$73.00 ,1,B,84,378,High
2023,6605,0,0,2,0,$106.00 ,1,A,132,545,Low
2023,6606,3,0,0,0,$187.00 ,1,A,127,920,Medium
2023,6607,0,0,5,0,$108.00 ,1,A,94,582,High
2023,6608,3,0,0,0,$36.33 ,1,D,6,575,Medium
2023,6609,7,0,0,0,$79.00 ,1,Limited Data,86,,High
2023,6610,0,0,2,0,$173.00 ,1,B,4,400,Medium
2023,6611,2,0,0,0,$230.00 ,1,B,79,546,Medium
2023,6612,0,0,4,0,$91.00 ,1,B,79,325,High
2023,6613,0,0,2,0,$41.00 ,1,A,79,476,Medium
2023,6614,0,0,2,0,$1.00 ,1,A,29,614,Medium
2023,6615,1,0,0,0,$48.00 ,0,C,734,919,High
2023,6616,0,0,3,0,$25.67 ,1,A,95,372,Medium
2023,6617,0,0,4,0,$64.00 ,1,A,102,460,Medium
2023,6618,0,0,2,0,$46.00 ,1,A,101,526,High
2023,6619,3,0,0,0,$15.00 ,1,A,79,817,High
2023,6620,0,0,3,0,$0.00 ,1,A,73,458,Medium
2023,6621,2,0,0,0,$91.00 ,1,B,106,931,High
2023,6622,3,0,0,0,$53.00 ,1,Limited Data,129,516,Medium
2023,6623,0,0,2,0,$20.00 ,1,A,4,334,Low
2023,6624,0,0,4,0,$25.00 ,0,B,4,922,Low
2023,6625,0,0,2,0,$94.00 ,1,B,42,934,Medium
2023,6626,0,0,2,0,$81.00 ,1,Limited Data,79,,Low
2023,6627,0,0,4,0,$52.00 ,1,A,101,609,Low
2023,6628,2,0,0,0,$101.00 ,1,A,1128,917,High
2023,6629,5,0,0,0,$368.00 ,1,C,1007,940,Low
2023,6630,2,0,0,0,$167.00 ,1,B,473,387,Medium
2023,6631,0,0,4,0,$45.00 ,1,B,14,370,Medium
2023,6632,0,0,2,0,$20.00 ,1,A,1,286,Medium
2023,6633,0,0,2,0,$90.00 ,1,A,104,545,Low
2023,6634,3,0,0,0,$97.00 ,1,A,18,459,Low
2023,6635,10,0,0,0,$80.40 ,4,Limited Data,21,,Low
2023,6636,3,0,0,0,$57.00 ,1,A,56,390,Low
2023,6637,2,0,0,0,$135.00 ,1,B,384,945,Medium
2023,6638,3,0,0,0,$83.00 ,1,B,8,508,Medium
2023,6639,2,0,0,0,$188.00 ,1,C,84,311,Medium
2023,6640,0,0,4,0,$87.00 ,1,C,23,604,Low
2023,6641,1,0,0,0,$71.00 ,1,Limited Data,,,Medium
2023,6642,4,0,0,0,$225.00 ,1,B,672,913,Medium
2023,6643,3,0,0,0,$194.00 ,0,B,26,701,High
2023,6644,3,0,0,0,$171.00 ,1,B,161,715,Medium
2023,6645,1,0,0,0,$129.00 ,1,Limited Data,327,671,Low
2023,6646,0,0,0,0,$63.00 ,1,A,318,476,Medium
2023,6647,2,0,0,0,$64.00 ,1,Limited Data,100,,Medium
2023,6648,1,0,0,0,$82.00 ,1,Limited Data,,,Low
2023,6649,1,0,0,0,$62.00 ,1,B,7,555,High
2023,6650,0,0,0,0,$45.00 ,0,Limited Data,2,,Medium
2023,6651,4,0,0,0,$271.00 ,1,A,1736,604,Medium
2023,6652,2,0,0,0,$7.00 ,1,Limited Data,,,Low
2023,6653,0,0,1,0,$7.00 ,1,A,91,374,High
2023,6654,2,0,0,0,$223.00 ,1,Limited Data,191,497,High
2023,6655,2,0,0,0,$110.00 ,1,D,4,449,Medium
2023,6656,0,0,9,0,$102.33 ,1,B,20,505,Medium
2023,6657,0,0,6,0,$47.00 ,1,B,116,501,Medium
2023,6658,1,0,0,0,$53.00 ,1,A,71,527,Low
2023,6659,0,0,4,0,$96.00 ,1,B,79,210,Medium
2023,6660,3,0,0,0,$151.00 ,1,A,649,842,Low
2023,6661,2,0,0,0,$124.00 ,1,A,149,350,Medium
2023,6662,5,0,0,0,$31.40 ,0,D,9,887,Low
2023,6663,1,0,0,0,$111.00 ,1,B,79,926,Medium
2023,6664,0,0,4,0,$106.00 ,0,Limited Data,3,,High
2023,6665,0,0,4,0,$122.00 ,0,Limited Data,3,,Low
2023,6666,2,0,0,0,$204.00 ,1,Limited Data,444,519,Low
2023,6667,0,10,0,0,$96.67 ,4,B,2,325,Low
2023,6668,2,0,0,0,$248.00 ,1,A,78,398,Medium
2023,6669,0,0,2,0,$2.00 ,0,Limited Data,73,,Medium
2023,6670,1,0,0,0,$12.00 ,1,Limited Data,217,497,Medium
2023,6671,4,0,0,0,$63.00 ,1,B,7,300,Medium
2023,6672,2,0,0,0,$59.00 ,1,Limited Data,81,,Medium
2023,6673,1,0,0,0,$35.00 ,1,Limited Data,81,559,Low
2023,6674,0,0,3,0,$30.67 ,0,D,101,424,Medium
2023,6675,3,0,0,0,$177.00 ,1,B,205,647,Medium
2023,6676,5,0,0,0,$18.00 ,1,A,88,688,Medium
2023,6677,0,0,2,0,$131.00 ,1,B,21,887,Medium
2023,6678,0,0,4,0,$29.00 ,1,Limited Data,2,,Medium
2023,6679,6,0,0,0,$87.00 ,1,Limited Data,,,Low
2023,6680,0,0,2,0,$112.00 ,1,B,20,164,Medium
2023,6681,4,0,0,0,$70.00 ,1,B,2,405,Medium
2023,6682,2,0,0,0,$58.00 ,1,D,10,423,Medium
2023,6683,1,0,0,0,$59.00 ,0,Limited Data,30,,Medium
2023,6684,3,0,0,0,$47.00 ,1,B,73,338,Medium
2023,6685,1,0,0,0,$70.00 ,1,B,646,888,High
2023,6686,3,0,0,0,$119.00 ,1,B,45,747,High
2023,6687,2,0,0,0,$195.00 ,1,Limited Data,300,314,Medium
2023,6688,1,0,0,0,$207.00 ,1,E,80,316,Low
2023,6689,3,0,0,0,$238.00 ,1,D,218,517,Medium
2023,6690,4,0,0,0,$92.00 ,1,A,55,496,High
2023,6691,4,0,0,0,$122.00 ,1,A,55,332,High
2023,6692,2,0,0,0,$125.00 ,1,Limited Data,,,Low
2023,6693,2,0,0,0,$5.00 ,1,A,93,947,Medium
2023,6694,0,0,2,0,$24.00 ,1,B,19,329,Medium
2023,6695,2,0,0,0,$78.00 ,1,B,61,933,Low
2023,6696,2,0,0,0,$97.00 ,1,Limited Data,301,,Medium
2023,6697,7,0,0,0,$42.14 ,2,Limited Data,6,,Medium
2023,6698,3,0,0,0,$109.00 ,1,A,299,561,Low
2023,6699,1,0,0,0,$273.00 ,1,Limited Data,,498,Medium
2023,6700,3,0,0,0,$64.00 ,1,B,76,471,High
2023,6701,1,0,0,0,$91.00 ,1,C,202,474,Medium
2023,6702,1,0,0,0,$84.00 ,1,C,679,884,Medium
2023,6703,2,0,0,0,$128.00 ,1,Limited Data,1067,945,Medium
2023,6704,1,0,0,0,$213.00 ,1,A,102,929,Medium
2023,6705,4,0,0,0,$86.00 ,1,A,432,547,High
2023,6706,0,0,4,0,$43.00 ,1,D,124,455,High
2023,6707,0,0,4,0,$66.00 ,0,A,4,592,Medium
2023,6708,5,0,0,0,$29.00 ,1,A,853,870,Low
2023,6709,0,0,5,0,$53.00 ,0,B,65,956,Medium
2023,6710,4,0,0,0,$51.00 ,1,A,195,351,Medium
2023,6711,1,0,0,0,$59.00 ,0,Limited Data,,,Medium
2023,6712,0,0,2,0,$85.00 ,1,B,3,628,Low
2023,6713,2,0,0,0,$51.00 ,1,E,81,600,Low
2023,6714,2,0,0,0,$246.00 ,1,C,68,300,High
2023,6715,8,0,0,0,$10.00 ,1,Limited Data,88,,Medium
2023,6716,1,0,0,0,$61.00 ,0,C,7,511,High
2023,6717,14,0,0,0,$22.57 ,4,E,75,443,Low
2023,6718,2,0,0,0,$49.00 ,1,C,49,386,Medium
2023,6719,1,0,0,0,$13.00 ,1,A,100,377,Medium
