Season,AccountNumber,SingleGameTickets,PartialPlanTickets,GroupTickets,AvgSpend,GamesAttended,FanSegment,DistanceToArena,BasketballPropensity,SocialMediaEngagement,SumGamesAttended,TotNumTicketsPurchased,AvgSpend_norm,SocialMediaEngagement_norm,DistanceToArena_norm,BasketballPropensity_norm
2023,9699,2,0,0,34.0,1,Limited Data,17.0,683.5054579566774,Low,1,2,0.010312405216863815,0.33,1.0,0.6835054579566775
2023,9700,2,0,0,106.0,1,A,1729.0,398.0,Low,1,2,0.032150439793751893,0.33,0.0,0.398
2023,9701,2,0,0,39.0,1,Limited Data,63.0,683.5054579566774,Medium,1,2,0.011828935395814377,0.67,0.0,0.6835054579566775
2023,9702,0,0,2,59.0,1,Limited Data,11.0,683.5054579566774,Medium,1,2,0.01789505611161662,0.67,1.0,0.6835054579566775
2023,9703,1,0,0,15.0,1,Limited Data,308.0,683.5054579566774,Medium,1,1,0.004549590536851683,0.67,0.0,0.6835054579566775
2023,9704,3,0,0,48.0,1,Limited Data,1470.0,683.5054579566774,Medium,1,3,0.014558689717925387,0.67,0.0,0.6835054579566775
2023,9705,3,0,0,179.0,1,B,1730.0,921.0,Medium,1,3,0.05429178040643009,0.67,0.0,0.921
2023,9706,2,0,0,52.0,1,D,203.0,861.0,Medium,1,2,0.015771913861085837,0.67,0.0,0.861
2023,9707,8,0,0,6.25,0,Limited Data,0.0,683.5054579566774,Low,4,8,0.0018956627236882014,0.33,1.0,0.6835054579566775
2023,9708,2,0,0,8.0,1,Limited Data,148.74457038579175,683.5054579566774,Low,1,2,0.002426448286320898,0.33,0.0,0.6835054579566775
2023,9709,1,0,0,24.0,1,A,1070.0,936.0,Medium,1,1,0.007279344858962694,0.67,0.0,0.936
2023,9710,2,0,0,49.0,1,Limited Data,6.0,683.5054579566774,Medium,1,2,0.014861995753715499,0.67,1.0,0.6835054579566775
2023,9711,0,0,4,90.0,1,Limited Data,148.74457038579175,683.5054579566774,Low,1,4,0.0272975432211101,0.33,0.0,0.6835054579566775
2023,9712,1,0,0,120.0,1,Limited Data,148.74457038579175,683.5054579566774,High,1,1,0.036396724294813464,1.0,0.0,0.6835054579566775
2023,9713,1,0,0,71.0,1,Limited Data,148.74457038579175,683.5054579566774,Medium,1,1,0.021534728541097968,0.67,0.0,0.6835054579566775
2023,9714,1,0,0,8.0,0,B,1104.0,915.0,Medium,1,1,0.002426448286320898,0.67,0.0,0.915
2023,9715,5,0,0,26.0,2,Limited Data,17.0,683.5054579566774,Medium,2,5,0.007885956930542918,0.67,1.0,0.6835054579566775
2023,9716,2,0,0,109.0,1,Limited Data,148.74457038579175,683.5054579566774,Medium,1,2,0.03306035790112223,0.67,0.0,0.6835054579566775
2023,9717,2,0,0,32.0,0,Limited Data,45.0,683.5054579566774,Medium,2,4,0.009705793145283591,0.67,0.5,0.6835054579566775
2023,9718,4,0,0,9.0,1,B,74.0,705.0,Low,1,4,0.00272975432211101,0.33,0.0,0.705
2023,9719,2,0,0,36.0,1,C,68.0,648.0,High,1,2,0.01091901728844404,1.0,0.0,0.648
2023,9720,0,0,6,64.0,1,A,12.0,329.0,Medium,1,6,0.019411586290567183,0.67,1.0,0.329
2023,9721,2,0,0,73.0,1,B,645.0,912.0,Medium,2,2,0.022141340612678192,0.67,0.0,0.912
2023,9722,1,0,0,19.0,1,Limited Data,3.0,683.5054579566774,Low,1,1,0.005762814680012132,0.33,1.0,0.6835054579566775
2023,9723,4,0,0,13.0,1,Limited Data,9.0,683.5054579566774,Low,1,4,0.003942978465271459,0.33,1.0,0.6835054579566775
2023,9724,0,0,9,86.0,1,Limited Data,15.0,683.5054579566774,Medium,1,9,0.026084319077949652,0.67,1.0,0.6835054579566775
2023,9725,1,0,0,119.0,1,Limited Data,148.74457038579175,683.5054579566774,High,1,1,0.036093418259023353,1.0,0.0,0.6835054579566775
2023,9726,2,0,0,42.0,1,Limited Data,87.0,683.5054579566774,Medium,2,6,0.012738853503184714,0.67,0.0,0.6835054579566775
2023,9727,1,0,0,134.0,1,A,505.0,919.0,Low,1,1,0.04064300879587504,0.33,0.0,0.919
2023,9728,4,0,0,21.0,2,Limited Data,29.0,683.5054579566774,Medium,4,8,0.006369426751592357,0.67,0.5,0.6835054579566775
2023,9729,1,0,0,79.0,1,E,68.0,782.0,Medium,1,1,0.023961176827418867,0.67,0.0,0.782
2023,9730,0,0,7,106.0,0,Limited Data,118.0,683.5054579566774,Medium,1,7,0.032150439793751893,0.67,0.0,0.6835054579566775
2023,9731,4,0,0,34.0,1,Limited Data,300.0,683.5054579566774,Low,1,4,0.010312405216863815,0.33,0.0,0.6835054579566775
2023,9732,3,0,0,90.0,1,D,59.0,891.0,High,1,3,0.0272975432211101,1.0,0.0,0.891
2023,9733,0,0,4,101.0,1,Limited Data,46.0,683.5054579566774,Medium,1,4,0.030633909614801336,0.67,0.5,0.6835054579566775
2023,9734,1,0,0,22.0,1,Limited Data,148.74457038579175,683.5054579566774,Medium,1,1,0.006672732787382469,0.67,0.0,0.6835054579566775
2023,9735,3,0,0,60.0,1,Limited Data,103.0,683.5054579566774,High,1,3,0.018198362147406732,1.0,0.0,0.6835054579566775
2023,9736,0,0,3,6.0,1,Limited Data,6.0,683.5054579566774,Medium,1,3,0.0018198362147406734,0.67,1.0,0.6835054579566775
2023,9737,0,0,5,24.0,1,Limited Data,17.0,683.5054579566774,Low,2,10,0.007279344858962694,0.33,1.0,0.6835054579566775
2023,9738,2,0,0,10.0,1,A,164.0,899.0,Medium,2,3,0.003033060357901122,0.67,0.0,0.899
2023,9739,1,0,0,39.0,0,Limited Data,148.74457038579175,683.5054579566774,Medium,1,1,0.011828935395814377,0.67,0.0,0.6835054579566775
2023,9740,2,0,0,135.0,1,Limited Data,148.74457038579175,683.5054579566774,Medium,1,2,0.04094631483166515,0.67,0.0,0.6835054579566775
2023,9741,0,0,8,31.0,0,Limited Data,3.0,683.5054579566774,Medium,1,8,0.00940248710949348,0.67,1.0,0.6835054579566775
2023,9742,0,0,7,34.0,0,Limited Data,3.0,683.5054579566774,High,2,11,0.010312405216863815,1.0,1.0,0.6835054579566775
2023,9743,2,0,0,187.0,1,A,14.0,904.0,Medium,1,2,0.056718228692750984,0.67,1.0,0.904
2023,9744,0,0,6,22.0,1,B,120.0,356.0,Medium,1,6,0.006672732787382469,0.67,0.0,0.356
2023,9745,0,0,5,50.0,0,Limited Data,3.0,683.5054579566774,High,1,5,0.015165301789505611,1.0,1.0,0.6835054579566775
2023,9746,0,0,4,26.0,0,Limited Data,3.0,683.5054579566774,Medium,1,4,0.007885956930542918,0.67,1.0,0.6835054579566775
2023,9747,0,0,4,17.0,0,Limited Data,3.0,683.5054579566774,Medium,1,4,0.005156202608431908,0.67,1.0,0.6835054579566775
2023,9748,2,0,0,59.0,1,Limited Data,4.0,683.5054579566774,Low,1,2,0.01789505611161662,0.33,1.0,0.6835054579566775
2023,9749,4,0,0,81.5,1,A,277.0,760.0,Medium,2,4,0.024719441916894146,0.67,0.0,0.76
2023,9750,0,0,0,18.0,1,Limited Data,148.74457038579175,683.5054579566774,High,1,4,0.00545950864422202,1.0,0.0,0.6835054579566775
2023,9751,1,0,0,44.0,1,A,79.0,947.0,Medium,1,1,0.013345465574764938,0.67,0.0,0.947
2023,9752,1,0,0,173.0,0,B,42.0,919.0,Low,1,1,0.052471944191689414,0.33,0.5,0.919
2023,9753,4,0,0,73.0,1,Limited Data,100.0,683.5054579566774,High,1,4,0.022141340612678192,1.0,0.0,0.6835054579566775
2023,9754,2,0,0,54.0,1,A,331.0,718.0,Medium,1,2,0.01637852593266606,0.67,0.0,0.718
2023,9755,3,0,0,119.0,1,E,29.0,925.0,Medium,1,3,0.036093418259023353,0.67,0.5,0.925
2023,9756,2,0,0,121.0,1,Limited Data,83.0,683.5054579566774,Medium,1,2,0.03670003033060358,0.67,0.0,0.6835054579566775
2023,9757,2,0,0,122.0,1,Limited Data,806.0,683.5054579566774,Medium,1,2,0.03700333636639369,0.67,0.0,0.6835054579566775
2023,9758,0,0,3,211.0,1,Limited Data,117.0,683.5054579566774,Low,2,7,0.06399757355171368,0.33,0.0,0.6835054579566775
2023,9759,0,0,4,3.0,1,B,4.0,496.0,Low,1,4,0.0009099181073703367,0.33,1.0,0.496
2023,9760,1,0,0,155.0,1,B,1840.0,921.0,Medium,1,1,0.047012435547467396,0.67,0.0,0.921
2023,9761,4,0,0,89.0,1,Limited Data,724.0,683.5054579566774,Low,1,4,0.02699423718531999,0.33,0.0,0.6835054579566775
2023,9762,2,0,0,120.0,0,A,79.0,957.0,Medium,1,2,0.036396724294813464,0.67,0.0,0.957
2023,9763,0,0,5,1.0,1,F,10.0,916.0,High,1,5,0.00030330603579011223,1.0,1.0,0.916
2023,9764,2,0,0,62.0,1,A,2.0,509.0,Medium,1,2,0.01880497421898696,0.67,1.0,0.509
2023,9765,2,0,0,89.0,1,Limited Data,45.0,683.5054579566774,Medium,1,2,0.02699423718531999,0.67,0.5,0.6835054579566775
2023,9766,0,0,5,118.0,1,Limited Data,44.0,683.5054579566774,Low,1,5,0.03579011222323324,0.33,0.5,0.6835054579566775
2023,9767,4,0,0,93.0,1,Limited Data,240.0,683.5054579566774,High,1,4,0.028207461328480437,1.0,0.0,0.6835054579566775
2023,9768,0,0,2,134.0,1,A,96.0,640.0,Medium,1,2,0.04064300879587504,0.67,0.0,0.64
2023,9769,0,0,10,4.6,2,Limited Data,29.0,683.5054579566774,Low,2,10,0.0013952077646345162,0.33,0.5,0.6835054579566775
2023,9770,2,0,0,96.0,1,A,148.0,948.0,Medium,1,2,0.029117379435850774,0.67,0.0,0.948
2023,9771,2,0,0,105.0,1,Limited Data,7.0,683.5054579566774,Low,1,2,0.03184713375796178,0.33,1.0,0.6835054579566775
2023,9772,0,0,5,112.0,1,A,159.0,263.0,Medium,3,15,0.03397027600849257,0.67,0.0,0.263
2023,9773,5,0,0,12.0,1,Limited Data,1.0,683.5054579566774,Medium,1,5,0.003639672429481347,0.67,1.0,0.6835054579566775
2023,9774,4,0,0,192.0,1,A,43.0,861.0,Medium,1,4,0.05823475887170155,0.67,0.5,0.861
2023,9775,3,0,0,135.0,1,B,448.0,713.0,Medium,1,3,0.04094631483166515,0.67,0.0,0.713
2023,9776,0,0,8,13.0,1,B,14.0,348.0,Medium,2,24,0.003942978465271459,0.67,1.0,0.348
2023,9777,4,0,0,100.0,1,A,260.0,814.0,Medium,1,4,0.030330603579011222,0.67,0.0,0.814
2023,9778,2,0,0,41.0,1,Limited Data,4.0,683.5054579566774,Medium,1,2,0.0124355474673946,0.67,1.0,0.6835054579566775
2023,9779,0,0,3,48.0,1,B,44.0,271.0,Low,1,3,0.014558689717925387,0.33,0.5,0.271
2023,9780,2,0,0,148.0,1,E,18.0,274.0,Medium,1,2,0.04488929329693661,0.67,1.0,0.274
2023,9781,0,0,2,32.0,1,B,2.0,411.0,Medium,1,2,0.009705793145283591,0.67,1.0,0.411
2023,9782,0,0,2,52.0,1,C,18.0,613.0,Medium,1,2,0.015771913861085837,0.67,1.0,0.613
2023,9783,7,0,0,21.0,1,D,247.0,877.0,Medium,1,7,0.006369426751592357,0.67,0.0,0.877
2023,9784,2,0,0,228.0,1,C,1.0,820.0,Low,1,2,0.06915377616014559,0.33,1.0,0.82
2023,9785,1,0,0,7.0,1,C,432.0,513.0,Medium,1,1,0.0021231422505307855,0.67,0.0,0.513
2023,9786,3,0,0,35.0,1,Limited Data,0.0,683.5054579566774,Medium,1,3,0.010615711252653927,0.67,1.0,0.6835054579566775
2023,9787,0,0,0,298.0,0,Limited Data,148.74457038579175,683.5054579566774,Low,1,32,0.09038519866545344,0.33,0.0,0.6835054579566775
2023,9788,2,0,0,35.0,1,E,77.0,937.0,Medium,1,2,0.010615711252653927,0.67,0.0,0.937
2023,9789,0,0,7,87.0,1,A,100.0,385.0,Medium,2,13,0.026387625113739762,0.67,0.0,0.385
2023,9790,2,0,0,35.0,1,A,1482.0,933.0,Low,1,2,0.010615711252653927,0.33,0.0,0.933
2023,9791,2,0,0,36.0,1,D,18.0,519.0,Medium,1,2,0.01091901728844404,0.67,1.0,0.519
2023,9792,0,0,4,159.0,0,C,114.0,603.0,Low,1,4,0.048225659690627844,0.33,0.0,0.603
2023,9793,2,0,0,100.0,1,Limited Data,148.74457038579175,683.5054579566774,Medium,1,2,0.030330603579011222,0.67,0.0,0.6835054579566775
2023,9794,0,0,4,77.0,1,B,24.0,283.0,High,1,4,0.02335456475583864,1.0,0.5,0.283
2023,9795,0,0,2,61.0,1,C,9.0,399.0,Low,1,2,0.018501668183196845,0.33,1.0,0.399
2023,9796,2,0,0,79.0,1,B,207.0,334.0,High,1,2,0.023961176827418867,1.0,0.0,0.334
2023,9797,2,0,0,33.0,1,B,8.0,357.0,Medium,1,2,0.010009099181073703,0.67,1.0,0.357
2023,9798,0,0,0,18.0,1,Limited Data,148.74457038579175,683.5054579566774,Medium,1,2,0.00545950864422202,0.67,0.0,0.6835054579566775
2023,9799,2,0,0,13.0,1,A,100.0,890.0,High,1,2,0.003942978465271459,1.0,0.0,0.89
2023,9800,0,0,4,63.0,1,A,88.0,691.0,Medium,1,4,0.01910828025477707,0.67,0.0,0.691
2023,9801,1,0,0,187.0,1,Limited Data,219.0,926.0,Medium,1,1,0.056718228692750984,0.67,0.0,0.926
2023,9802,0,0,1,106.0,1,C,101.0,613.0,Medium,1,1,0.032150439793751893,0.67,0.0,0.613
2023,9803,2,0,0,2.0,0,A,6.0,528.0,Medium,1,2,0.0006066120715802245,0.67,1.0,0.528
2023,9804,2,0,0,6.0,1,A,89.0,419.0,High,1,2,0.0018198362147406734,1.0,0.0,0.419
2023,9805,1,0,0,70.0,1,Limited Data,148.74457038579175,926.0,Medium,1,1,0.021231422505307854,0.67,0.0,0.926
2023,9806,0,0,0,387.0,1,Limited Data,1828.0,683.5054579566774,Medium,5,200,0.11737943585077343,0.67,0.0,0.6835054579566775
2023,9807,0,0,3,27.0,1,C,70.0,890.0,Medium,1,3,0.00818926296633303,0.67,0.0,0.89
2023,9808,0,0,11,84.18,0,Limited Data,1.0,683.5054579566774,Medium,2,11,0.02553230209281165,0.67,1.0,0.6835054579566775
2023,9809,0,0,5,20.0,0,Limited Data,4.0,683.5054579566774,Medium,1,5,0.006066120715802244,0.67,1.0,0.6835054579566775
2023,9810,2,0,0,79.0,1,B,569.0,817.0,Low,1,2,0.023961176827418867,0.33,0.0,0.817
2023,9811,1,0,0,63.0,1,D,92.0,489.0,Low,1,1,0.01910828025477707,0.33,0.0,0.489
2023,9812,2,0,0,61.0,1,D,728.0,907.0,Low,1,2,0.018501668183196845,0.33,0.0,0.907
2023,9813,2,0,0,180.0,1,A,316.0,441.0,Low,1,2,0.0545950864422202,0.33,0.0,0.441
2023,9814,4,0,0,5.0,1,A,170.0,471.0,Medium,1,4,0.001516530178950561,0.67,0.0,0.471
2023,9815,3,0,0,8.0,0,Limited Data,5.0,683.5054579566774,Medium,1,3,0.002426448286320898,0.67,1.0,0.6835054579566775
2023,9816,0,0,2,202.0,1,B,76.0,436.0,High,1,2,0.06126781922960267,1.0,0.0,0.436
2023,9817,0,0,4,100.0,1,B,117.0,410.0,Medium,1,4,0.030330603579011222,0.67,0.0,0.41
2023,9818,2,0,0,90.0,1,D,1736.0,957.0,Medium,1,2,0.0272975432211101,0.67,0.0,0.957
2023,9819,1,0,0,132.0,1,A,87.0,272.0,Medium,1,1,0.040036396724294813,0.67,0.0,0.272
2023,9820,1,0,0,267.0,1,A,79.0,897.0,Medium,1,1,0.08098271155595996,0.67,0.0,0.897
2023,9821,5,0,0,20.0,0,A,123.0,870.0,High,1,5,0.006066120715802244,1.0,0.0,0.87
2023,9822,4,0,0,27.0,1,A,563.0,796.0,High,1,4,0.00818926296633303,1.0,0.0,0.796
2023,9823,0,0,1,89.0,0,C,1730.0,494.0,High,1,1,0.02699423718531999,1.0,0.0,0.494
2023,9824,4,0,0,41.0,1,A,75.0,920.0,Low,1,4,0.0124355474673946,0.33,0.0,0.92
2023,9825,0,0,3,25.0,0,Limited Data,4.0,683.5054579566774,High,1,3,0.0075826508947528055,1.0,1.0,0.6835054579566775
2023,9826,2,0,0,22.0,1,E,1.0,868.0,Low,1,2,0.006672732787382469,0.33,1.0,0.868
2023,9827,2,0,0,48.0,0,C,3.0,499.0,Medium,1,2,0.014558689717925387,0.67,1.0,0.499
2023,9828,2,0,0,17.0,1,B,74.0,807.0,Low,1,2,0.005156202608431908,0.33,0.0,0.807
2023,9829,0,0,4,144.0,1,A,89.0,355.0,Medium,1,4,0.04367606915377616,0.67,0.0,0.355
2023,9830,0,0,4,12.0,1,A,10.0,385.0,Low,1,4,0.003639672429481347,0.33,1.0,0.385
2023,9831,0,0,2,82.0,0,B,2.0,339.0,Low,2,4,0.0248710949347892,0.33,1.0,0.339
2023,9832,1,0,0,31.0,1,B,908.0,547.0,Low,1,1,0.00940248710949348,0.33,0.0,0.547
2023,9833,6,0,0,6.0,0,A,64.0,634.0,Medium,1,6,0.0018198362147406734,0.67,0.0,0.634
2023,9834,0,0,2,22.0,1,B,18.0,210.0,Low,1,2,0.006672732787382469,0.33,1.0,0.21
2023,9835,6,0,0,32.0,2,A,235.0,918.0,Medium,2,6,0.009705793145283591,0.67,0.0,0.918
2023,9836,5,0,0,21.0,1,A,88.0,500.0,Medium,1,5,0.006369426751592357,0.67,0.0,0.5
2023,9837,2,0,0,0.0,0,B,52.0,508.0,Medium,1,2,0.0,0.67,0.0,0.508
2023,9838,0,0,3,26.0,1,C,1.0,364.0,Low,1,3,0.007885956930542918,0.33,1.0,0.364
2023,9839,1,0,0,58.0,1,B,44.0,612.0,Medium,1,1,0.017591750075826508,0.67,0.5,0.612
2023,9840,0,0,4,89.0,1,B,314.0,416.0,Low,1,4,0.02699423718531999,0.33,0.0,0.416
2023,9841,0,0,5,110.0,1,B,111.0,840.0,High,1,5,0.03336366393691234,1.0,0.0,0.84
2023,9842,0,0,0,358.0,0,Limited Data,148.74457038579175,683.5054579566774,Medium,1,24,0.10858356081286018,0.67,0.0,0.6835054579566775
2023,9843,0,0,2,110.0,1,B,41.0,547.0,Low,1,2,0.03336366393691234,0.33,0.5,0.547
2023,9844,2,0,5,54.86,2,A,54.0,935.0,High,2,7,0.016639369123445557,1.0,0.0,0.935
2023,9845,1,0,0,30.0,1,C,2.0,243.0,High,1,1,0.009099181073703366,1.0,1.0,0.243
2023,9846,2,0,0,2.0,0,A,17.0,939.0,Medium,1,2,0.0006066120715802245,0.67,1.0,0.939
2023,9847,1,0,0,106.0,1,B,73.0,473.0,Low,1,1,0.032150439793751893,0.33,0.0,0.473
2023,9848,4,0,0,53.0,0,A,110.0,527.0,High,1,4,0.016075219896875947,1.0,0.0,0.527
2023,9849,2,0,0,134.0,1,E,86.0,609.0,Medium,2,4,0.04064300879587504,0.67,0.0,0.609
2023,9850,2,0,0,57.0,1,B,81.0,918.0,High,1,2,0.017288444040036398,1.0,0.0,0.918
2023,9851,3,0,0,3.0,1,Limited Data,22.0,683.5054579566774,Medium,1,3,0.0009099181073703367,0.67,0.5,0.6835054579566775
2023,9852,1,0,0,3.0,1,A,72.0,287.0,Medium,1,1,0.0009099181073703367,0.67,0.0,0.287
2023,9853,3,0,0,58.33,2,A,64.0,429.0,Medium,2,3,0.017691841067637246,0.67,0.0,0.429
2023,9854,1,0,0,16.0,1,Limited Data,339.0,683.5054579566774,Medium,1,1,0.004852896572641796,0.67,0.0,0.6835054579566775
2023,9855,3,0,0,63.0,1,A,94.0,486.0,Medium,1,3,0.01910828025477707,0.67,0.0,0.486
2023,9856,0,0,2,90.0,1,A,44.0,511.0,Medium,1,2,0.0272975432211101,0.67,0.5,0.511
2023,9857,0,0,3,68.0,1,A,21.0,278.0,Medium,1,3,0.02062481043372763,0.67,0.5,0.278
2023,9858,0,0,4,77.0,1,B,21.0,509.0,High,2,7,0.02335456475583864,1.0,0.5,0.509
2023,9859,2,0,0,7.55,1,E,4.0,565.0,Medium,1,2,0.0022899605702153473,0.67,1.0,0.565
2023,9860,1,0,0,144.0,1,D,663.0,866.0,High,1,1,0.04367606915377616,1.0,0.0,0.866
2023,9861,2,0,0,98.0,1,A,75.0,584.0,Medium,1,2,0.029723991507430998,0.67,0.0,0.584
2023,9862,6,0,0,27.0,1,B,20.0,493.0,High,1,6,0.00818926296633303,1.0,0.5,0.493
2023,9863,1,0,0,45.0,1,A,144.0,499.0,Low,1,1,0.01364877161055505,0.33,0.0,0.499
2023,9864,2,0,0,88.0,1,A,23.0,557.0,Low,1,2,0.026690931149529876,0.33,0.5,0.557
2023,9865,2,0,0,159.0,1,E,300.0,616.0,High,1,2,0.048225659690627844,1.0,0.0,0.616
2023,9866,5,0,0,23.0,1,A,79.0,531.0,Medium,1,5,0.006976038823172581,0.67,0.0,0.531
2023,9867,0,0,2,100.0,1,B,96.0,472.0,Medium,1,2,0.030330603579011222,0.67,0.0,0.472
2023,9868,0,0,4,6.5,2,Limited Data,15.0,683.5054579566774,High,2,4,0.0019714892326357296,1.0,1.0,0.6835054579566775
2023,9869,1,0,0,101.0,1,Limited Data,148.74457038579175,683.5054579566774,Low,1,1,0.030633909614801336,0.33,0.0,0.6835054579566775
2023,9870,2,0,0,59.0,1,Limited Data,148.74457038579175,683.5054579566774,Medium,1,2,0.01789505611161662,0.67,0.0,0.6835054579566775
2023,9871,4,0,0,55.0,1,A,23.0,604.0,High,1,4,0.01668183196845617,1.0,0.5,0.604
2023,9872,4,0,0,144.0,1,B,64.0,500.0,Medium,1,4,0.04367606915377616,0.67,0.0,0.5
2023,9873,0,0,51,36.0,1,Limited Data,13.0,683.5054579566774,Medium,2,99,0.01091901728844404,0.67,1.0,0.6835054579566775
2023,9874,6,0,0,81.0,1,A,45.0,526.0,Medium,1,6,0.02456778889899909,0.67,0.5,0.526
2023,9875,3,0,0,53.0,1,A,33.0,353.0,Medium,1,3,0.016075219896875947,0.67,0.5,0.353
2023,9876,3,0,0,75.0,1,B,195.0,840.0,Low,1,3,0.022747952684258416,0.33,0.0,0.84
2023,9877,2,0,0,35.0,1,Limited Data,78.0,466.0,Medium,1,2,0.010615711252653927,0.67,0.0,0.466
2023,9878,2,0,0,222.0,1,A,443.0,658.0,High,1,2,0.06733393994540492,1.0,0.0,0.658
2023,9879,8,0,0,72.0,1,E,870.0,925.0,Medium,1,8,0.02183803457688808,0.67,0.0,0.925
2023,9880,1,0,0,22.0,1,B,301.0,576.0,High,1,1,0.006672732787382469,1.0,0.0,0.576
2023,9881,0,0,18,106.0,1,Limited Data,148.74457038579175,683.5054579566774,High,1,18,0.032150439793751893,1.0,0.0,0.6835054579566775
2023,9882,1,0,0,34.0,1,Limited Data,2.0,683.5054579566774,Medium,1,1,0.010312405216863815,0.67,1.0,0.6835054579566775
2023,9883,4,0,0,9.5,2,A,32.0,921.0,Medium,2,4,0.002881407340006066,0.67,0.5,0.921
2023,9884,1,0,0,89.0,1,B,1739.0,510.0,Medium,1,1,0.02699423718531999,0.67,0.0,0.51
2023,9885,1,0,0,21.0,1,C,81.0,421.0,Low,1,1,0.006369426751592357,0.33,0.0,0.421
2023,9886,1,0,0,113.0,1,Limited Data,148.74457038579175,683.5054579566774,Medium,1,1,0.03427358204428268,0.67,0.0,0.6835054579566775
2023,9887,1,0,0,35.0,1,B,640.0,944.0,Low,1,1,0.010615711252653927,0.33,0.0,0.944
2023,9888,1,0,0,74.0,1,Limited Data,114.0,683.5054579566774,High,1,1,0.022444646648468305,1.0,0.0,0.6835054579566775
2023,9889,2,0,0,31.0,1,A,23.0,358.0,Medium,1,2,0.00940248710949348,0.67,0.5,0.358
2023,9890,2,0,0,67.0,1,A,694.0,403.0,High,1,2,0.02032150439793752,1.0,0.0,0.403
2023,9891,2,0,0,43.0,1,B,75.0,676.0,Medium,1,2,0.013042159538974826,0.67,0.0,0.676
2023,9892,3,0,0,29.0,1,D,10.0,720.0,Medium,1,3,0.008795875037913254,0.67,1.0,0.72
2023,9893,3,0,0,159.0,1,A,621.0,940.0,High,1,3,0.048225659690627844,1.0,0.0,0.94
2023,9894,0,0,0,237.0,1,Limited Data,89.0,683.5054579566774,High,1,2,0.0718835304822566,1.0,0.0,0.6835054579566775
2023,9895,1,0,0,67.0,1,A,22.0,414.0,Low,2,3,0.02032150439793752,0.33,0.5,0.414
2023,9896,0,0,0,384.0,0,Limited Data,840.0,683.5054579566774,Medium,1,24,0.1164695177434031,0.67,0.0,0.6835054579566775
2023,9897,2,0,0,59.0,1,A,325.0,487.0,High,1,2,0.01789505611161662,1.0,0.0,0.487
2023,9898,2,0,0,213.0,1,A,608.0,519.0,Medium,1,2,0.0646041856232939,0.67,0.0,0.519
2023,9899,5,0,0,8.0,4,Limited Data,1.0,683.5054579566774,Medium,4,5,0.002426448286320898,0.67,1.0,0.6835054579566775
2023,9900,1,0,0,27.0,1,A,330.0,761.0,Low,1,1,0.00818926296633303,0.33,0.0,0.761
2023,9901,0,0,4,20.0,1,B,149.0,500.0,Medium,1,4,0.006066120715802244,0.67,0.0,0.5
2023,9902,0,0,2,55.0,1,A,26.0,904.0,Medium,1,2,0.01668183196845617,0.67,0.5,0.904
2023,9903,2,0,0,313.0,1,G,153.0,880.0,Low,1,2,0.09493478920230512,0.33,0.0,0.88
2023,9904,0,0,2,55.0,1,D,21.0,659.0,Medium,1,2,0.01668183196845617,0.67,0.5,0.659
2023,9905,10,0,0,15.0,3,B,6.0,437.0,Medium,3,10,0.004549590536851683,0.67,1.0,0.437
2023,9906,2,0,0,291.0,1,D,1206.0,810.0,Medium,1,2,0.08826205641492266,0.67,0.0,0.81
2023,9907,2,0,0,75.0,1,C,848.0,936.0,Low,1,2,0.022747952684258416,0.33,0.0,0.936
2023,9908,0,0,4,59.0,1,A,2.0,356.0,Medium,1,4,0.01789505611161662,0.67,1.0,0.356
2023,9909,0,0,5,88.0,1,A,149.0,900.0,High,1,5,0.026690931149529876,1.0,0.0,0.9
2023,9910,1,0,0,137.0,0,C,909.0,768.0,High,1,1,0.04155292690324537,1.0,0.0,0.768
2023,9911,1,0,0,46.0,1,C,478.0,499.0,Medium,1,1,0.013952077646345162,0.67,0.0,0.499
2023,9912,1,0,0,125.0,1,Limited Data,148.74457038579175,683.5054579566774,High,1,1,0.03791325447376403,1.0,0.0,0.6835054579566775
2023,9913,2,0,0,4.0,1,D,648.0,743.0,Medium,1,2,0.001213224143160449,0.67,0.0,0.743
2023,9914,2,0,0,137.0,1,D,633.0,550.0,Medium,1,2,0.04155292690324537,0.67,0.0,0.55
2023,9915,1,0,0,60.0,1,D,73.0,921.0,Medium,1,1,0.018198362147406732,0.67,0.0,0.921
2023,9916,2,0,0,113.0,1,A,40.0,460.0,Low,1,2,0.03427358204428268,0.33,0.5,0.46
2023,9917,2,0,0,5.0,1,A,81.0,421.0,Medium,1,2,0.001516530178950561,0.67,0.0,0.421
2023,9918,0,0,2,90.0,1,A,149.0,947.0,Medium,1,2,0.0272975432211101,0.67,0.0,0.947
2023,9919,2,0,0,254.3,1,Limited Data,4.0,683.5054579566774,High,1,2,0.07713072490142554,1.0,1.0,0.6835054579566775
2023,9920,2,0,0,60.0,0,C,521.0,474.0,Medium,1,2,0.018198362147406732,0.67,0.0,0.474
2023,9921,4,0,0,8.0,0,A,78.0,338.0,Medium,1,4,0.002426448286320898,0.67,0.0,0.338
2023,9922,2,0,0,269.0,1,B,41.0,372.0,Medium,1,2,0.08158932362754019,0.67,0.5,0.372
2023,9923,0,0,2,195.0,1,A,88.0,788.0,High,1,2,0.059144676979071886,1.0,0.0,0.788
2023,9924,0,0,2,41.0,0,B,4.0,557.0,High,1,2,0.0124355474673946,1.0,1.0,0.557
